names,scores,logfoldchanges,pvals,pvals_adj,cell_type,comparison
C5AR1,25.163858,-0.17412423,9.966910186205694e-140,6.984312960346946e-139,other_T,PSNP_mix_40_200_vs_control
ENOX1,25.163683,2.152209,1.001084857649729e-139,6.984312960346946e-139,other_T,PSNP_mix_40_200_vs_control
HIST1H2BG,25.163683,4.5866876,1.001084857649729e-139,6.984312960346946e-139,other_T,PSNP_mix_40_200_vs_control
RP11-61O1.1,25.163683,0.5265526,1.001084857649729e-139,6.984312960346946e-139,other_T,PSNP_mix_40_200_vs_control
LTF,25.163683,,1.001084857649729e-139,6.984312960346946e-139,other_T,PSNP_mix_40_200_vs_control
TMEM132C,25.117783,,3.180048641560115e-139,2.2083671121945246e-138,other_T,PSNP_mix_40_200_vs_control
MITF,25.117783,-1.5024011,3.180048641560115e-139,2.2083671121945246e-138,other_T,PSNP_mix_40_200_vs_control
RP5-1011O1.2,25.11656,,3.279302723896543e-139,2.256400956809548e-138,other_T,PSNP_mix_40_200_vs_control
CLEC12A,25.11656,0.8016317,3.279302723896543e-139,2.256400956809548e-138,other_T,PSNP_mix_40_200_vs_control
RP1-193H18.2,25.11656,,3.279302723896543e-139,2.256400956809548e-138,other_T,PSNP_mix_40_200_vs_control
SPP1,25.11656,-0.41672602,3.279302723896543e-139,2.256400956809548e-138,other_T,PSNP_mix_40_200_vs_control
MAGI1,25.07223,3.3252985,9.992547683241446e-139,6.292592548765499e-138,other_T,PSNP_mix_40_200_vs_control
FOXP3,25.069786,0.32781744,1.0624850148732957e-138,6.292592548765499e-138,other_T,PSNP_mix_40_200_vs_control
C4orf22,25.069437,4.3838706,1.0718382641397234e-138,6.292592548765499e-138,other_T,PSNP_mix_40_200_vs_control
HIST2H2AB,25.069437,,1.0718382641397234e-138,6.292592548765499e-138,other_T,PSNP_mix_40_200_vs_control
SOGA2,25.069437,3.2367973,1.0718382641397234e-138,6.292592548765499e-138,other_T,PSNP_mix_40_200_vs_control
RP11-231D20.2,25.022314,,3.4955389036044944e-138,2.0481673263307585e-137,other_T,PSNP_mix_40_200_vs_control
AP000692.10,24.979729,,1.0153919509711547e-137,5.937964625562307e-137,other_T,PSNP_mix_40_200_vs_control
RP11-40F8.2,24.977285,0.7235495,1.0793997115843965e-137,6.299998316640446e-137,other_T,PSNP_mix_40_200_vs_control
CCR9,24.976936,,1.0888667614793162e-137,6.330620706275094e-137,other_T,PSNP_mix_40_200_vs_control
BRDT,24.976936,,1.0888667614793162e-137,6.330620706275094e-137,other_T,PSNP_mix_40_200_vs_control
CTD-3074O7.12,24.976065,1.1151642,1.112898654988058e-137,6.457825850994533e-137,other_T,PSNP_mix_40_200_vs_control
SLC1A2,24.885134,-0.057518728,1.077837270441069e-136,6.100965681741901e-136,other_T,PSNP_mix_40_200_vs_control
HBB,24.7867,,1.2473714140899369e-135,6.56511270573651e-135,other_T,PSNP_mix_40_200_vs_control
EFNB2,24.7867,,1.2473714140899369e-135,6.56511270573651e-135,other_T,PSNP_mix_40_200_vs_control
HMOX1,24.743242,0.098200716,3.665705123946199e-135,1.9259396448053585e-134,other_T,PSNP_mix_40_200_vs_control
PLXNA4,24.698912,-0.1446536,1.0986931019884023e-134,5.6633665050948575e-134,other_T,PSNP_mix_40_200_vs_control
HIST2H2BE,24.651789,-0.4685484,3.5211985427495446e-134,1.7635385022117922e-133,other_T,PSNP_mix_40_200_vs_control
RP11-9M16.2,24.649519,,3.724090544559936e-134,1.862045272279968e-133,other_T,PSNP_mix_40_200_vs_control
GAL3ST4,24.605537,-0.48052838,1.102050428154115e-133,5.50108366799059e-133,other_T,PSNP_mix_40_200_vs_control
LYZ,24.598207,-0.35088244,1.3202316261490302e-133,6.5792273728356984e-133,other_T,PSNP_mix_40_200_vs_control
RP4-678D15.1,24.560335,-0.108404614,3.3542628291056823e-133,1.668787477167006e-132,other_T,PSNP_mix_40_200_vs_control
CISH,24.55632,0.5605625,3.7023824869057216e-133,1.8389316987942326e-132,other_T,PSNP_mix_40_200_vs_control
CTD-2175A23.1,24.38528,0.75014013,2.4503603865550783e-131,1.159476523606504e-130,other_T,PSNP_mix_40_200_vs_control
PLXNA2,24.13134,,1.1724357242856858e-128,5.30513902391713e-128,other_T,PSNP_mix_40_200_vs_control
AC099344.1,24.099577,,2.525424103556985e-128,1.1410048660649028e-127,other_T,PSNP_mix_40_200_vs_control
NRG2,23.997128,,2.9796223101909116e-127,1.3441905158755992e-126,other_T,PSNP_mix_40_200_vs_control
S100A8,23.98561,0.1885053,3.9299650701212215e-127,1.767600481313893e-126,other_T,PSNP_mix_40_200_vs_control
B4GALNT3,23.976707,1.4474131,4.866899039110671e-127,2.1824659368209287e-126,other_T,PSNP_mix_40_200_vs_control
QPCT,23.86274,-2.0583432,7.468539855310343e-126,3.3095449875821316e-125,other_T,PSNP_mix_40_200_vs_control
CFH,23.695017,-0.27402344,4.058536243672645e-124,1.777461128615757e-123,other_T,PSNP_mix_40_200_vs_control
PSTPIP2,22.697056,0.031332847,4.790187327002552e-114,1.9903825458459357e-113,other_T,PSNP_mix_40_200_vs_control
S100A9,22.471563,-0.16591059,7.876887888295236e-112,3.2238286036679e-111,other_T,PSNP_mix_40_200_vs_control
CTSL,22.190746,0.12450325,4.2194186215808645e-109,1.71987172075307e-108,other_T,PSNP_mix_40_200_vs_control
RTKN2,22.038904,-1.7608018,1.220545402268117e-107,4.941479361409381e-107,other_T,PSNP_mix_40_200_vs_control
KMT2E-AS1,21.016335,2.620235,4.649772717529786e-98,1.8402794396555882e-97,other_T,PSNP_mix_40_200_vs_control
PASK,17.206528,0.06895672,2.3723564583952266e-66,8.874151340630524e-66,other_T,PSNP_mix_40_200_vs_control
BCL9L,15.755139,0.81513923,6.331947861215554e-56,2.34227417800822e-55,other_T,PSNP_mix_40_200_vs_control
GBP5,13.490269,,1.784497480901837e-41,6.496956847943581e-41,other_T,PSNP_mix_40_200_vs_control
TPD52L1,12.022125,,2.718877763800847e-33,9.164756507193866e-33,other_T,PSNP_mix_40_200_vs_control
AC027601.1,12.019158,,2.8182835237017345e-33,9.196013415964876e-33,other_T,PSNP_mix_40_200_vs_control
LINC00237,12.019158,,2.8182835237017345e-33,9.196013415964876e-33,other_T,PSNP_mix_40_200_vs_control
FOXD2,11.975177,,4.794156579195307e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
ID1,11.97221,,4.9687497150048914e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
KCNJ15,11.97221,-3.7130969,4.9687497150048914e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
GPR141,11.97221,-1.445842,4.9687497150048914e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
AL096677.1,11.97221,-1.9676241,4.9687497150048914e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
EBF2,11.97221,,4.9687497150048914e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
TENM4,11.97221,-0.58487326,4.9687497150048914e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
S100Z,11.972035,-0.89859647,4.9792143302644426e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
KCNK13,11.971861,-0.3517685,4.989700833934986e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
CCL18,11.969243,-0.086994626,5.149656137495897e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
CRISPLD2,11.969243,-0.0063330354,5.149656137495897e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
MMP15,11.969243,-0.017803956,5.149656137495897e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
GS1-122H1.2,11.969243,-0.08116594,5.149656137495897e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
CCL7,11.969243,-0.08729179,5.149656137495897e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
RARRES2,11.969243,0.009022528,5.149656137495897e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
MMP2,11.969243,-0.034918457,5.149656137495897e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
RP11-179A10.1,11.969243,-0.08259181,5.149656137495897e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
OR2W3,11.969243,-0.13075927,5.149656137495897e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
LINC01094,11.969243,-0.00843576,5.149656137495897e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
IGFN1,11.969243,-0.24624914,5.149656137495897e-33,1.426497545012714e-32,other_T,PSNP_mix_40_200_vs_control
NRIP3,11.935907,-1.9089695,7.691548780195973e-33,2.1286574114933504e-32,other_T,PSNP_mix_40_200_vs_control
ST3GAL6,11.93137,-0.44290152,8.122592428259619e-33,2.2438100630551435e-32,other_T,PSNP_mix_40_200_vs_control
CTD-2410N18.3,11.928752,,8.382096530793699e-33,2.3069990451725777e-32,other_T,PSNP_mix_40_200_vs_control
FAM78B,11.9252615,,8.740951701438517e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
ABCC3,11.9252615,-1.2091091,8.740951701438517e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
WFDC3,11.9252615,,8.740951701438517e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
DTNA,11.9252615,-0.4252113,8.740951701438517e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
EGR3,11.9252615,-0.9217074,8.740951701438517e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
FPR1,11.9252615,-0.8549535,8.740951701438517e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
HES1,11.925087,-0.30095276,8.759289608993482e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
AC007319.1,11.925087,-0.21829455,8.759289608993482e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
C11orf74,11.924912,-0.6591885,8.777665722633212e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
ZEB2-AS1,11.924912,-0.6391917,8.777665722633212e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
TGM3,11.922119,-0.0350777,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
NOS1AP,11.922119,0.0810569,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
CCDC68,11.922119,-0.061406206,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
SUCNR1,11.922119,-0.11698889,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
MARC1,11.922119,-0.14361177,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
RP11-989F5.1,11.922119,-0.0036451835,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
PGLYRP1,11.922119,0.22686926,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
GPR176,11.922119,0.024988458,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
RP11-157D23.2,11.922119,-0.031676788,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
RP5-898J17.1,11.922119,1.0494653,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
MMP7,11.922119,0.46568504,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
FAIM2,11.922119,-0.02870797,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
FPR2,11.922119,-0.30153206,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
OLR1,11.922119,-0.002795834,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
RP11-830F9.6,11.922119,-0.07557697,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
INHBA-AS1,11.922119,0.2604619,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
LPAR1,11.922119,-0.10892101,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
FAM110B,11.922119,-0.04188285,9.076944564173116e-33,2.3414302401134435e-32,other_T,PSNP_mix_40_200_vs_control
EMR2,11.888435,-1.6576854,1.3592910788508922e-32,3.494321539462448e-32,other_T,PSNP_mix_40_200_vs_control
FAM129B,11.888086,-0.6487919,1.3649829888438336e-32,3.505949457646833e-32,other_T,PSNP_mix_40_200_vs_control
RNF152,11.8854685,2.5057585,1.4084335339119917e-32,3.611368035671773e-32,other_T,PSNP_mix_40_200_vs_control
CTD-2349P21.5,11.881978,,1.46851115070209e-32,3.749390172005336e-32,other_T,PSNP_mix_40_200_vs_control
SLCO5A1,11.88128,-1.5998855,1.4808286090780007e-32,3.7776240027500014e-32,other_T,PSNP_mix_40_200_vs_control
NKAIN3,11.878313,-1.9881601,1.5343326564965716e-32,3.81083319030264e-32,other_T,PSNP_mix_40_200_vs_control
CD36,11.878313,,1.5343326564965716e-32,3.81083319030264e-32,other_T,PSNP_mix_40_200_vs_control
SLC6A20,11.878313,-9.634184,1.5343326564965716e-32,3.81083319030264e-32,other_T,PSNP_mix_40_200_vs_control
AC011747.7,11.878313,-1.3282341,1.5343326564965716e-32,3.81083319030264e-32,other_T,PSNP_mix_40_200_vs_control
LA16c-312E8.2,11.878313,-1.6010438,1.5343326564965716e-32,3.81083319030264e-32,other_T,PSNP_mix_40_200_vs_control
DPYSL3,11.878139,-0.5345835,1.5375390663775503e-32,3.81083319030264e-32,other_T,PSNP_mix_40_200_vs_control
GNAI1,11.877964,-0.3952969,1.5407521303204309e-32,3.81083319030264e-32,other_T,PSNP_mix_40_200_vs_control
FCN1,11.874996,-0.1493437,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
RP11-267C16.1,11.874996,1.1271857,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
GTSCR1,11.874996,0.019381626,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
RP11-57C13.6,11.874996,1.4371748,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
CLEC5A,11.874996,-0.14863113,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
NRARP,11.874996,0.26297006,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
COL14A1,11.874996,0.26848683,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
SLC30A8,11.874996,0.43383878,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
RP11-160H22.3,11.874996,0.4161134,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
CHI3L1,11.874996,-0.36749086,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
HIST1H4B,11.874996,0.8650706,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
CTD-2377D24.8,11.874996,1.0695244,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
PF4,11.874996,-0.019265365,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
TBC1D30,11.874996,-0.12184153,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
TMEM56,11.874996,0.6105528,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
SLC13A5,11.874996,0.68293434,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
RP11-403I13.9,11.874996,0.9779259,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
RP11-671J11.4,11.874996,0.7596275,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
AC007040.8,11.874996,0.6293467,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
PAQR5,11.874996,0.039411925,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
PRDM5,11.874996,0.11203778,1.5964056838518384e-32,3.8653890650165584e-32,other_T,PSNP_mix_40_200_vs_control
MST1,11.831365,-1.0647364,2.687383178856977e-32,6.292172821224539e-32,other_T,PSNP_mix_40_200_vs_control
HIST1H2AH,11.83119,0.25269747,2.692977289389207e-32,6.292172821224539e-32,other_T,PSNP_mix_40_200_vs_control
MT1H,11.827873,0.62379104,2.801489681085117e-32,6.450091360902033e-32,other_T,PSNP_mix_40_200_vs_control
MT1M,11.827873,0.6991302,2.801489681085117e-32,6.450091360902033e-32,other_T,PSNP_mix_40_200_vs_control
RP11-118B18.1,11.827873,1.2370448,2.801489681085117e-32,6.450091360902033e-32,other_T,PSNP_mix_40_200_vs_control
RP11-59J16.1,11.827873,,2.801489681085117e-32,6.450091360902033e-32,other_T,PSNP_mix_40_200_vs_control
LINC00384,11.827873,3.6373634,2.801489681085117e-32,6.450091360902033e-32,other_T,PSNP_mix_40_200_vs_control
RP11-7K24.3,11.827873,,2.801489681085117e-32,6.450091360902033e-32,other_T,PSNP_mix_40_200_vs_control
CYBB,11.827873,-0.034263417,2.801489681085117e-32,6.450091360902033e-32,other_T,PSNP_mix_40_200_vs_control
LINC01010,11.827873,0.91684073,2.801489681085117e-32,6.450091360902033e-32,other_T,PSNP_mix_40_200_vs_control
TLR4,11.827873,0.25311565,2.801489681085117e-32,6.450091360902033e-32,other_T,PSNP_mix_40_200_vs_control
ERG,11.827873,0.67235965,2.801489681085117e-32,6.450091360902033e-32,other_T,PSNP_mix_40_200_vs_control
FCGR2A,11.827873,0.35051793,2.801489681085117e-32,6.450091360902033e-32,other_T,PSNP_mix_40_200_vs_control
RP11-434I12.2,11.790175,0.7981906,4.3862768484487007e-32,1.0037246792788788e-31,other_T,PSNP_mix_40_200_vs_control
HSD11B1,11.78843,,4.4781167030121963e-32,1.0231797493554144e-31,other_T,PSNP_mix_40_200_vs_control
FARP1,11.788081,,4.4967125183151596e-32,1.0235309222265157e-31,other_T,PSNP_mix_40_200_vs_control
MYOF,11.787732,-1.0859747,4.5153850081832125e-32,1.024671333173195e-31,other_T,PSNP_mix_40_200_vs_control
TFEC,11.784415,-0.09034221,4.696658333469219e-32,1.0523849403591066e-31,other_T,PSNP_mix_40_200_vs_control
TEX11,11.784415,-0.3038335,4.696658333469219e-32,1.0523849403591066e-31,other_T,PSNP_mix_40_200_vs_control
HIST1H2AM,11.784241,1.3443367,4.70639669277283e-32,1.0523849403591066e-31,other_T,PSNP_mix_40_200_vs_control
B3GAT1,11.784241,0.16685292,4.70639669277283e-32,1.0523849403591066e-31,other_T,PSNP_mix_40_200_vs_control
FSCN1,11.783717,-0.03193021,4.73573223161598e-32,1.0523849403591066e-31,other_T,PSNP_mix_40_200_vs_control
TSHZ3,11.783717,0.16161671,4.73573223161598e-32,1.0523849403591066e-31,other_T,PSNP_mix_40_200_vs_control
RP11-13A1.3,11.783368,3.6609144,4.7553900524657596e-32,1.0559711441448765e-31,other_T,PSNP_mix_40_200_vs_control
COL19A1,11.78075,0.18582682,4.905429276230759e-32,1.0852719637678669e-31,other_T,PSNP_mix_40_200_vs_control
HIST1H4D,11.78075,1.4627682,4.905429276230759e-32,1.0852719637678669e-31,other_T,PSNP_mix_40_200_vs_control
RIN2,11.78075,0.05578347,4.905429276230759e-32,1.0852719637678669e-31,other_T,PSNP_mix_40_200_vs_control
RP11-1100L3.7,11.78075,1.4342564,4.905429276230759e-32,1.0852719637678669e-31,other_T,PSNP_mix_40_200_vs_control
GJB2,11.78075,0.1458933,4.905429276230759e-32,1.0852719637678669e-31,other_T,PSNP_mix_40_200_vs_control
CD68,11.746717,-0.21597275,7.341577554911444e-32,1.6218507116888315e-31,other_T,PSNP_mix_40_200_vs_control
HIST2H2BF,11.744972,2.7699766,7.494730952819753e-32,1.6520347434576972e-31,other_T,PSNP_mix_40_200_vs_control
RP1-28O10.1,11.741307,,7.826755172027632e-32,1.717649269647615e-31,other_T,PSNP_mix_40_200_vs_control
EMR3,11.741133,-0.99454856,7.842925079787776e-32,1.719721697264939e-31,other_T,PSNP_mix_40_200_vs_control
MAP3K19,11.740435,-0.42519993,7.907937076482426e-32,1.7253680894143475e-31,other_T,PSNP_mix_40_200_vs_control
GPR98,11.737467,2.2527802,8.190260194765762e-32,1.762609798012718e-31,other_T,PSNP_mix_40_200_vs_control
AK8,11.736594,0.30369624,8.27518496887114e-32,1.7783348786972364e-31,other_T,PSNP_mix_40_200_vs_control
MT1G,11.736594,0.2619914,8.27518496887114e-32,1.7783348786972364e-31,other_T,PSNP_mix_40_200_vs_control
PHLDA2,11.73642,0.50741315,8.29227455053058e-32,1.7807318290330521e-31,other_T,PSNP_mix_40_200_vs_control
RALYL,11.733627,,8.570522331830718e-32,1.8313081905621192e-31,other_T,PSNP_mix_40_200_vs_control
CTB-99A3.1,11.733627,4.309824,8.570522331830718e-32,1.8313081905621192e-31,other_T,PSNP_mix_40_200_vs_control
HIST1H2BH,11.733627,4.045716,8.570522331830718e-32,1.8313081905621192e-31,other_T,PSNP_mix_40_200_vs_control
FLT3,11.733627,1.6318651,8.570522331830718e-32,1.8313081905621192e-31,other_T,PSNP_mix_40_200_vs_control
MS4A7,11.733627,0.040764067,8.570522331830718e-32,1.8313081905621192e-31,other_T,PSNP_mix_40_200_vs_control
GRM5,11.733627,3.0708525,8.570522331830718e-32,1.8313081905621192e-31,other_T,PSNP_mix_40_200_vs_control
PPBP,11.733627,-0.18673132,8.570522331830718e-32,1.8313081905621192e-31,other_T,PSNP_mix_40_200_vs_control
APOA1-AS,11.710066,,1.131913652810362e-31,2.413461946290751e-31,other_T,PSNP_mix_40_200_vs_control
RP11-60I3.4,11.701689,0.8585039,1.2494211405518322e-31,2.654577494090295e-31,other_T,PSNP_mix_40_200_vs_control
PPM1H,11.700467,-2.7534554,1.2675407275674214e-31,2.6892660415150385e-31,other_T,PSNP_mix_40_200_vs_control
SNCA,11.694359,-0.4565393,1.3621270901816456e-31,2.86763597932978e-31,other_T,PSNP_mix_40_200_vs_control
NR4A1,11.692788,,1.3875614047085232e-31,2.9069023841659003e-31,other_T,PSNP_mix_40_200_vs_control
ANLN,11.690344,1.8180969,1.4280661781370464e-31,2.977205374851382e-31,other_T,PSNP_mix_40_200_vs_control
CSF2RB,11.688948,0.69023174,1.4517365760643288e-31,3.024451200134018e-31,other_T,PSNP_mix_40_200_vs_control
TULP2,11.686504,2.233364,1.4941007894046877e-31,3.110549873847372e-31,other_T,PSNP_mix_40_200_vs_control
PLXDC2,11.653519,-0.19637483,2.201764847723521e-31,4.558519353464847e-31,other_T,PSNP_mix_40_200_vs_control
LILRB1,11.651599,-0.09717084,2.251941068070891e-31,4.649568619554489e-31,other_T,PSNP_mix_40_200_vs_control
PTPRF,11.64741,-0.773818,2.3653911501080487e-31,4.86039277419462e-31,other_T,PSNP_mix_40_200_vs_control
NCMAP,11.64357,1.7975818,2.474363147092467e-31,5.070416285025548e-31,other_T,PSNP_mix_40_200_vs_control
RBM20,11.643221,,2.4845134268114935e-31,5.087740805757324e-31,other_T,PSNP_mix_40_200_vs_control
AC006994.2,11.639381,1.6694305,2.598931803854119e-31,5.311168536486619e-31,other_T,PSNP_mix_40_200_vs_control
SLFN14,11.639381,,2.598931803854119e-31,5.311168536486619e-31,other_T,PSNP_mix_40_200_vs_control
AC005808.3,11.639381,4.3265076,2.598931803854119e-31,5.311168536486619e-31,other_T,PSNP_mix_40_200_vs_control
CCR1,11.621754,,3.195080456503015e-31,6.516139612174741e-31,other_T,PSNP_mix_40_200_vs_control
AC007308.6,11.610061,,3.6635587037563805e-31,7.431153557315174e-31,other_T,PSNP_mix_40_200_vs_control
C10orf11,11.598541,0.50320727,4.191601396324265e-31,8.422507829184727e-31,other_T,PSNP_mix_40_200_vs_control
NCAM1,11.597843,1.1178317,4.2259289134262355e-31,8.480124909885422e-31,other_T,PSNP_mix_40_200_vs_control
SLC1A3,11.592258,0.2781533,4.51078688554026e-31,9.03361859587502e-31,other_T,PSNP_mix_40_200_vs_control
RP4-591N18.2,11.592258,4.1413207,4.51078688554026e-31,9.03361859587502e-31,other_T,PSNP_mix_40_200_vs_control
CTC-340A15.2,11.549673,,7.410153893209285e-31,1.4683263989186163e-30,other_T,PSNP_mix_40_200_vs_control
RP11-1143G9.4,11.549673,-0.924493,7.410153893209285e-31,1.4683263989186163e-30,other_T,PSNP_mix_40_200_vs_control
CD109,11.547928,0.23030126,7.562155174067631e-31,1.497456470112402e-30,other_T,PSNP_mix_40_200_vs_control
PLA2G7,11.547579,0.010022984,7.592924799186107e-31,1.5025576779392034e-30,other_T,PSNP_mix_40_200_vs_control
CREB5,11.5451355,0.7727512,7.8118199443098485e-31,1.5448556251107148e-30,other_T,PSNP_mix_40_200_vs_control
GRASP,11.535013,-2.113,8.787404313262987e-31,1.7343561144598e-30,other_T,PSNP_mix_40_200_vs_control
SPRED2,11.525064,-1.7216133,9.863811602837307e-31,1.9429701121806908e-30,other_T,PSNP_mix_40_200_vs_control
TNFRSF4,11.51215,-1.1310501,1.1458624186832757e-30,2.243855911259678e-30,other_T,PSNP_mix_40_200_vs_control
HIST1H2AG,11.507786,,1.2053281894395342e-30,2.358763580116505e-30,other_T,PSNP_mix_40_200_vs_control
HIST1H2AE,11.507262,,1.212666841478361e-30,2.371577916841645e-30,other_T,PSNP_mix_40_200_vs_control
SPI1,11.502725,-0.0625729,1.2781549966915232e-30,2.4980227948368528e-30,other_T,PSNP_mix_40_200_vs_control
SCUBE3,11.461012,-2.0080464,2.0708016681261756e-30,4.013181527376309e-30,other_T,PSNP_mix_40_200_vs_control
RASAL2,11.459092,-0.06903076,2.1172163481521844e-30,4.1004835664664645e-30,other_T,PSNP_mix_40_200_vs_control
NRCAM,11.45089,0.1887942,2.3274466894003907e-30,4.496033527495925e-30,other_T,PSNP_mix_40_200_vs_control
CD14,11.45089,-0.04754946,2.3274466894003907e-30,4.496033527495925e-30,other_T,PSNP_mix_40_200_vs_control
RPPH1,11.428899,4.968305,2.9988757614866954e-30,5.7744719412452415e-30,other_T,PSNP_mix_40_200_vs_control
UBTD1,11.427677,-0.6274715,3.0413601144553133e-30,5.848769450875602e-30,other_T,PSNP_mix_40_200_vs_control
GLIS3,11.424187,0.10932056,3.166063707139938e-30,6.080788169923055e-30,other_T,PSNP_mix_40_200_vs_control
RP4-794H19.4,11.408304,1.4400133,3.8006601047730855e-30,7.234759082689884e-30,other_T,PSNP_mix_40_200_vs_control
SLC11A1,11.408304,-0.05992094,3.8006601047730855e-30,7.234759082689884e-30,other_T,PSNP_mix_40_200_vs_control
HDAC9,11.384394,-0.03616501,5.001484735863646e-30,9.466532623085766e-30,other_T,PSNP_mix_40_200_vs_control
CPM,11.365195,0.16234137,6.2324763280340066e-30,1.1722526008841392e-29,other_T,PSNP_mix_40_200_vs_control
SDC2,11.356644,-0.0547384,6.873499019777167e-30,1.2920110939430763e-29,other_T,PSNP_mix_40_200_vs_control
MSC,11.339714,-1.0051916,8.341644405108663e-30,1.5621056938405733e-29,other_T,PSNP_mix_40_200_vs_control
MTRNR2L1,11.3194685,,1.0510692223455828e-29,1.9512423682158099e-29,other_T,PSNP_mix_40_200_vs_control
