gene,scores,logfc,pval,padj,azimuth_cell_type,azimuth_cell_type_key,pct_in_group,pct_out_group,specificity
TSHZ2,67.24165,4.257149,0.0,0.0,CD4 T,CD4_T,0.5119937423952723,0.09073033707865172,0.42126340531662054
RPS6,67.03746,0.7611369,0.0,0.0,CD4 T,CD4_T,0.9724491569615854,0.9609550561797756,0.01149410078180979
RPS3A,66.2931,0.6544182,0.0,0.0,CD4 T,CD4_T,0.9744481140274641,0.9704119850187268,0.004036129008737288
RPL10,66.237816,0.54846066,0.0,0.0,CD4 T,CD4_T,0.9786198505127761,0.9800561797752811,-0.0014363292625050317
RPS13,66.1379,0.78084975,0.0,0.0,CD4 T,CD4_T,0.9688857987137147,0.954541198501873,0.014344600211841696
RPS14,65.95175,0.5727617,0.0,0.0,CD4 T,CD4_T,0.9747088475577961,0.9744850187265921,0.000223828831203976
RPL19,65.821556,0.63577366,0.0,0.0,CD4 T,CD4_T,0.9737528246132454,0.9682116104868916,0.005541214126353777
RPS12,64.93732,0.58934885,0.0,0.0,CD4 T,CD4_T,0.9804449852251,0.9788857677902625,0.0015592174348375565
RPL8,64.246925,0.7872479,0.0,0.0,CD4 T,CD4_T,0.9694072657743787,0.9442883895131089,0.02511887626126985
RPL12,62.148983,0.8413474,0.0,0.0,CD4 T,CD4_T,0.9675821310620547,0.9393258426966296,0.028256288365425153
RPS23,62.060722,0.61282223,0.0,0.0,CD4 T,CD4_T,0.9742742916739093,0.9691479400749067,0.005126351599002654
PLCL1,62.011562,2.5435631,0.0,0.0,CD4 T,CD4_T,0.6377542151920739,0.28815543071161054,0.34959878448046333
GIMAP7,61.068645,1.6137487,0.0,0.0,CD4 T,CD4_T,0.8916217625586651,0.6714887640449441,0.22013299851372103
RPL10A,60.69443,1.0403372,0.0,0.0,CD4 T,CD4_T,0.9657569963497308,0.8989700374531837,0.06678695889654707
RPL5,60.55305,0.8172703,0.0,0.0,CD4 T,CD4_T,0.971580045193812,0.9383426966292138,0.03323734856459826
EEF1B2,60.251385,1.2447253,0.0,0.0,CD4 T,CD4_T,0.9578480792629933,0.8546816479400752,0.10316643132291814
RPLP1,59.82878,0.4658634,0.0,0.0,CD4 T,CD4_T,0.9822701199374241,0.9844101123595508,-0.002139992422126702
MALAT1,59.06993,0.20732339,0.0,0.0,CD4 T,CD4_T,0.9998261776464454,0.9999531835205995,-0.0001270058741540403
FAAH2,58.139515,3.0578523,0.0,0.0,CD4 T,CD4_T,0.5093864070919523,0.1464419475655431,0.3629444595264092
ZEB1,58.10384,1.7512481,0.0,0.0,CD4 T,CD4_T,0.8990961237615158,0.6517790262172285,0.24731709754428732
RPLP0,57.318348,1.0163934,0.0,0.0,CD4 T,CD4_T,0.9634103945767427,0.8907771535580526,0.07263324101869006
RPS5,56.266045,0.9555694,0.0,0.0,CD4 T,CD4_T,0.9649747957587347,0.910112359550562,0.05486243620817266
RPS10,55.343563,0.8127133,0.0,0.0,CD4 T,CD4_T,0.9610637928037546,0.9192883895131089,0.041775403290645774
CSGALNACT1,55.122196,2.1390774,0.0,0.0,CD4 T,CD4_T,0.6267164957413525,0.3181179775280899,0.30859851821326256
RPSA,54.40241,1.0942363,0.0,0.0,CD4 T,CD4_T,0.95697896749522,0.862734082397004,0.09424488509821605
CMTM8,52.76822,2.6072743,0.0,0.0,CD4 T,CD4_T,0.4946984182165828,0.17270599250936336,0.3219924257072194
IL7R,52.443623,1.7990322,0.0,0.0,CD4 T,CD4_T,0.9056144620198159,0.6214887640449439,0.28412569797487197
SERINC5,51.57206,1.7922249,0.0,0.0,CD4 T,CD4_T,0.7166695637058926,0.4361423220973784,0.2805272416085142
IL6ST,50.879333,1.7768333,0.0,0.0,CD4 T,CD4_T,0.6235007822005911,0.37654494382022474,0.2469558383803664
CCR7,48.84343,1.7114551,0.0,0.0,CD4 T,CD4_T,0.7623848426907701,0.48272471910112374,0.27966012358964637
LEF1,47.540665,1.838771,0.0,0.0,CD4 T,CD4_T,0.6918129671475752,0.3860955056179777,0.30571746152959756
FOXP1,47.289337,0.8414922,0.0,0.0,CD4 T,CD4_T,0.9576742569094387,0.8789794007490639,0.07869485616037486
ARHGAP15,47.163525,0.9113633,0.0,0.0,CD4 T,CD4_T,0.9414218668520773,0.8436329588014984,0.09778890805057894
ICOS,44.86508,2.0840604,0.0,0.0,CD4 T,CD4_T,0.47905440639666275,0.20674157303370788,0.27231283336295486
TESPA1,43.14668,1.6860163,0.0,0.0,CD4 T,CD4_T,0.5683121849469843,0.3130149812734083,0.255297203673576
RP4-678D15.1,42.864643,3.949139,0.0,0.0,CD4 T,CD4_T,0.3225273770206849,0.043773408239700384,0.2787539687809845
SELL,42.315296,1.832085,0.0,0.0,CD4 T,CD4_T,0.49574135233791083,0.2525749063670412,0.24316644597086962
CCDC64,40.94524,1.4133631,0.0,0.0,CD4 T,CD4_T,0.6806014253432993,0.4528089887640451,0.2277924365792542
ARID5B,40.105274,1.4784844,0.0,0.0,CD4 T,CD4_T,0.602120632713367,0.38497191011235965,0.21714872260100737
FHIT,38.391953,2.1387186,0.0,0.0,CD4 T,CD4_T,0.40248565965583183,0.1685861423220974,0.23389951733373443
PRKCA,38.171364,1.396776,0.0,0.0,CD4 T,CD4_T,0.6156787762906311,0.4019662921348316,0.21371248415579946
FTL,37.964905,0.29687783,0.0,0.0,CD4 T,CD4_T,0.982009386407092,0.9848314606741575,-0.0028220742670654886
GPR183,34.867325,1.6034205,2.3264703053869364e-266,1.0115088284291027e-264,CD4 T,CD4_T,0.45063445159047466,0.2406367041198502,0.20999774747062447
RPS6KA5,34.242252,1.3618271,5.6876380824349095e-257,2.420271524440387e-255,CD4 T,CD4_T,0.5064314270815229,0.3256554307116105,0.18077599636991237
FKBP5,32.522274,1.22711,5.165181261532138e-232,2.1082372496049543e-230,CD4 T,CD4_T,0.5405006083782375,0.36502808988764057,0.17547251849059697
INPP4B,31.137888,2.05729,7.399150533748393e-213,2.6906001940903248e-211,CD4 T,CD4_T,0.3177472622979316,0.12022471910112359,0.197522543196808
GPRIN3,30.350805,1.3041731,2.451781549277132e-202,8.756362675989758e-201,CD4 T,CD4_T,0.46297583869285597,0.2845037453183521,0.17847209337450387
RP11-192P3.5,30.27835,1.3048292,2.2101257114918855e-201,7.823453845988975e-200,CD4 T,CD4_T,0.45689205631844265,0.2796816479400749,0.17721040837836777
CD4,29.900305,3.5084207,1.9498980944775014e-196,6.723786532681039e-195,CD4 T,CD4_T,0.22944550669216068,0.032818352059925095,0.1966271546322356
FYB,29.647266,0.9519696,3.6782397068980676e-193,1.2575178485121598e-191,CD4 T,CD4_T,0.7500434555883887,0.594428838951311,0.15561461663707765
KLF12,29.004217,0.767536,5.821142310684344e-185,1.9403807702281148e-183,CD4 T,CD4_T,0.8138362593429516,0.7050093632958803,0.1088268960470713
PHACTR2,27.558537,1.238672,3.4967187210858115e-167,1.0842538670033523e-165,CD4 T,CD4_T,0.4492438727620373,0.28323970037453183,0.16600417238750548
NFKBIA,27.200119,0.7448357,6.473699752254299e-163,1.9617271976528177e-161,CD4 T,CD4_T,0.7635146879888755,0.6498127340823971,0.1137019539064783
PDE3B,27.186346,0.93864936,9.419668455072054e-163,2.8329829940066324e-161,CD4 T,CD4_T,0.9223014079610639,0.784737827715356,0.1375635802457078
FOXO1,26.822502,0.81449413,1.765993135530096e-158,5.2325722534225066e-157,CD4 T,CD4_T,0.6678254823570311,0.5492509363295881,0.118574546027443
KLF2,26.545294,1.0593002,2.910557926561741e-155,8.436399787135481e-154,CD4 T,CD4_T,0.49148270467582145,0.3492041198501874,0.14227858482563405
C12orf57,25.603994,0.88117975,1.3770304311290953e-144,3.825084530914154e-143,CD4 T,CD4_T,0.6822527377020686,0.5323970037453185,0.14985573395675011
IMMP2L,25.043169,0.9612064,2.072169271864464e-138,5.525784724971904e-137,CD4 T,CD4_T,0.5424126542673389,0.4045411985018728,0.13787145576546606
SESN3,23.715427,1.1216388,2.4995155901642676e-124,6.096379488205531e-123,CD4 T,CD4_T,0.4043107943681558,0.2699438202247191,0.13436697414343673
RP11-703M24.5,23.516218,0.78630453,2.783834938594789e-122,6.628178425225687e-121,CD4 T,CD4_T,0.5715278984877457,0.46432584269662935,0.1072020557911163
FAM65B,23.151857,0.62901133,1.3924821429744502e-118,3.182816326798743e-117,CD4 T,CD4_T,0.7671649574135234,0.6786516853932587,0.08851327202026471
MAML2,22.519981,0.662696,2.6447895784031453e-112,5.7184639533040976e-111,CD4 T,CD4_T,0.7684686250651834,0.6689138576779028,0.09955476738728064
TBC1D4,22.455263,1.9357708,1.1368299231349713e-111,2.444795533623594e-110,CD4 T,CD4_T,0.230314618459934,0.08726591760299629,0.14304870085693772
DUSP16,21.453636,0.99318314,4.223125691215256e-102,8.24024525115172e-101,CD4 T,CD4_T,0.39796627846341054,0.2749063670411985,0.12305991142221206
MLLT3,21.432604,0.75587714,6.636366365683209e-102,1.288614828288002e-100,CD4 T,CD4_T,0.6474013558143579,0.5210205992509365,0.1263807565634214
CDC14A,20.961624,0.6713704,1.469851868077103e-97,2.7733054114662324e-96,CD4 T,CD4_T,0.6157656874674085,0.5218164794007492,0.0939492080666593
TIAM1,20.55147,1.5115708,7.46665177753723e-94,1.3637720141620512e-92,CD4 T,CD4_T,0.24882669911350608,0.11783707865168538,0.1309896204618207
TNIK,20.465921,0.7034393,4.3341237938973955e-93,7.880225079813447e-92,CD4 T,CD4_T,0.5644011819920043,0.4659644194756556,0.0984367625163487
LINC00861,20.16146,0.8678994,2.134816229477499e-90,3.778435804384954e-89,CD4 T,CD4_T,0.42934121328002794,0.31212546816479403,0.11721574511523392
IL32,20.00567,0.6306438,4.915272904487675e-89,8.585629527489388e-88,CD4 T,CD4_T,0.6454893099252565,0.5605805243445694,0.08490878558068715
AFF1,19.982225,0.69694203,7.863826476071375e-89,1.3617015542980735e-87,CD4 T,CD4_T,0.5204241265426734,0.4359082397003747,0.08451588684229877
TNFSF13B,19.748827,1.4770999,8.210133889738619e-87,1.397469598253382e-85,CD4 T,CD4_T,0.24543716321919007,0.12167602996254683,0.12376113325664324
SKAP1,19.607355,0.6956454,1.338124777822776e-85,2.2489492064248337e-84,CD4 T,CD4_T,0.5759603685033896,0.4704119850187267,0.10554838348466289
MFHAS1,19.18269,1.494992,5.163853696629126e-82,8.535295366329133e-81,CD4 T,CD4_T,0.23996175908221803,0.12261235955056181,0.11734939953165623
EPSTI1,18.283695,0.93533343,1.1160141666769502e-74,1.6656927860850002e-73,CD4 T,CD4_T,0.3461672171041196,0.24363295880149816,0.10253425830262142
BATF,18.079176,1.0305763,4.649715755382182e-73,6.837817287326737e-72,CD4 T,CD4_T,0.3107943681557449,0.2014044943820225,0.10938987377372242
DOCK10,16.747198,0.4986794,5.935600384221886e-63,7.758954750616844e-62,CD4 T,CD4_T,0.6042065009560231,0.5424625468164795,0.06174395413954359
PSMA1,16.626286,0.4943855,4.49619009348104e-62,5.820310800622705e-61,CD4 T,CD4_T,0.6552233617243178,0.5902153558052436,0.06500800591907419
BCL11B,16.348076,0.58281755,4.4893706277557635e-60,5.647007078938068e-59,CD4 T,CD4_T,0.6641752129323832,0.5582397003745321,0.10593551255785116
TBL1X,16.140285,0.45942375,1.3292572215400252e-58,1.641058298197562e-57,CD4 T,CD4_T,0.6275856075091257,0.571301498127341,0.05628410938178474
FAM117B,15.536003,0.66990995,1.979509841123621e-54,2.301755629213513e-53,CD4 T,CD4_T,0.41769511559186523,0.32982209737827717,0.08787301821358806
TP53INP1,15.0829115,1.218633,2.0980934418987392e-51,2.3442384825684237e-50,CD4 T,CD4_T,0.21666956370589263,0.12322097378277155,0.09344858992312108
CTB-133G6.1,14.931737,1.0429109,2.0486090916314378e-50,2.2450510593221236e-49,CD4 T,CD4_T,0.23978793672866336,0.1454119850187266,0.09437595170993676
RP11-223C24.1,14.715366,3.2505002,5.136736614023499e-49,5.464613419173935e-48,CD4 T,CD4_T,0.11454893099252567,0.017134831460674158,0.09741409953185151
ETV6,14.678505,0.54624295,8.852093903105126e-49,9.36729513556098e-48,CD4 T,CD4_T,0.4835737875890841,0.4080056179775282,0.07556816961155588
LRIG1,14.667551,1.0078374,1.040325087597739e-48,1.0979684301823103e-47,CD4 T,CD4_T,0.24639318616374073,0.15529026217228467,0.09110292399145606
TC2N,14.57345,0.5515251,4.144205541442515e-48,4.3056680950052106e-47,CD4 T,CD4_T,0.7145836954632366,0.613998127340824,0.1005855681224126
CYSLTR1,14.407954,2.5268543,4.611710461168493e-47,4.6938528866854894e-46,CD4 T,CD4_T,0.12576047279680172,0.031226591760299627,0.0945338810365021
APBA2,14.262249,0.584107,3.761335115841771e-46,3.7802362973284125e-45,CD4 T,CD4_T,0.45602294455066933,0.3712546816479402,0.08476826290272915
APOLD1,14.160591,0.9068301,1.606361917064083e-45,1.582622578388259e-44,CD4 T,CD4_T,0.26064661915522347,0.17261235955056187,0.0880342596046616
CTB-4E7.1,14.1519375,0.6478329,1.816826394671398e-45,1.7855787662618162e-44,CD4 T,CD4_T,0.3817138884060491,0.29597378277153563,0.08574010563451345
DLEU1,13.87719,0.7645563,8.709203649919182e-44,8.354152182176675e-43,CD4 T,CD4_T,0.32287502172779425,0.24850187265917603,0.07437314906861822
UBASH3B,13.874617,1.1819599,9.027417148074524e-44,8.638676696722033e-43,CD4 T,CD4_T,0.20554493307839394,0.12022471910112359,0.08532021397727035
STAT1,13.598697,0.48808014,4.0763097833202064e-42,3.8275209233053584e-41,CD4 T,CD4_T,0.5015644011819922,0.44658239700374547,0.054982004178246724
COTL1,13.567115,0.6122149,6.274342722579215e-42,5.863871703345061e-41,CD4 T,CD4_T,0.37615157309229974,0.30210674157303374,0.074044831519266
LDLRAD4,13.45955,0.48015794,2.705603152322062e-41,2.5051881040019095e-40,CD4 T,CD4_T,0.4936554840952548,0.4413857677902623,0.0522697163049925
OPRM1,13.409883,0.9506169,5.292226430590272e-41,4.866415108588755e-40,CD4 T,CD4_T,0.23040152963671134,0.14555243445692884,0.08484909517978251
IL6R,13.371026,1.405592,8.930018352059323e-41,8.136690981375238e-40,CD4 T,CD4_T,0.17225795237267516,0.08960674157303374,0.08265121079964143
GBP5,13.26842,0.6374349,3.5294500078518107e-40,3.201315199865588e-39,CD4 T,CD4_T,0.3597253606813836,0.29208801498127346,0.06763734570011015
CD2,13.2536745,0.52032983,4.296390197903439e-40,3.879359095172405e-39,CD4 T,CD4_T,0.7114548930992526,0.6085674157303372,0.10288747736891535
PASK,13.2267065,0.66934186,6.152512853414171e-40,5.530348632282401e-39,CD4 T,CD4_T,0.3505127759429863,0.2742041198501872,0.07630865609279908
TXK,13.202325,0.57368845,8.50683405243562e-40,7.612379465266775e-39,CD4 T,CD4_T,0.44368155744828797,0.3572565543071162,0.08642500314117174
TNFSF10,12.64246,0.99620664,1.2314035911641728e-36,1.0480030563099344e-35,CD4 T,CD4_T,0.2012862854163046,0.11835205992509362,0.08293422549121099
ESR2,12.590851,0.7108776,2.3710349692197678e-36,1.9966610267113835e-35,CD4 T,CD4_T,0.2884581957239702,0.21044007490636707,0.07801812081760312
TAF4B,12.410799,0.7215673,2.2836369889825146e-35,1.8718335975266514e-34,CD4 T,CD4_T,0.2838519033547715,0.21128277153558056,0.07256913181919095
MTHFD1L,12.198118,0.8117165,3.1808957978275e-34,2.544716638262e-33,CD4 T,CD4_T,0.24978272205805677,0.17668539325842703,0.07309732879962974
LPAR6,12.180139,0.73092467,3.9660726323392154e-34,3.160217236923678e-33,CD4 T,CD4_T,0.2742916739092648,0.2008426966292135,0.07344897728005129
RASGRF2,12.174229,0.9393237,4.264072029680039e-34,3.390912150838997e-33,CD4 T,CD4_T,0.20858682426560063,0.13146067415730336,0.07712615010829726
LIMS1,12.126091,0.5756403,7.68303009586987e-34,6.085568392768214e-33,CD4 T,CD4_T,0.35164262124109164,0.29316479400749074,0.0584778272336009
RP11-712B9.2,11.931299,1.0134064,8.129490805814338e-33,6.351164692042451e-32,CD4 T,CD4_T,0.19841821658265257,0.12467228464419476,0.07374593193845781
TMEM45B,11.522596,2.642007,1.0150600829803003e-30,7.518963577631853e-30,CD4 T,CD4_T,0.09847036328871894,0.022659176029962553,0.0758111872587564
CMSS1,11.419008,0.5790363,3.360465243469631e-30,2.4663965089685365e-29,CD4 T,CD4_T,0.3320006952894143,0.2669475655430712,0.06505312974634309
GPHN,11.335951,0.668855,8.70811537119511e-30,6.321680850232384e-29,CD4 T,CD4_T,0.2886320180775248,0.22551498127340824,0.06311703680411657
GNAQ,11.287493,0.59070164,1.5129098429126545e-29,1.0845231848836232e-28,CD4 T,CD4_T,0.3147053711107249,0.251685393258427,0.0630199778522979
GBP4,11.228023,0.5568164,2.97050999145615e-29,2.1142419868015298e-28,CD4 T,CD4_T,0.3376499217799409,0.27602996254681644,0.061619959233124466
FTH1,11.138308,0.08582963,8.16563520237019e-29,5.760589208021299e-28,CD4 T,CD4_T,0.9785329393359987,0.9824438202247193,-0.003910880888720603
CAMK1D,11.136722,0.3754431,8.312350739036722e-29,5.853768126082199e-28,CD4 T,CD4_T,0.5849991308882323,0.5312734082397006,0.053725722648531704
CD7,11.046769,0.4310494,2.2724761421093576e-28,1.5836070676720263e-27,CD4 T,CD4_T,0.5522336172431777,0.4739232209737829,0.07831039626939473
SLC16A10,10.881392,0.826628,1.4138735327418763e-27,9.717343867641763e-27,CD4 T,CD4_T,0.2147575178167913,0.14859550561797757,0.06616201219881374
HNRNPLL,10.571082,0.73929775,4.0578667540902035e-26,2.732570204774548e-25,CD4 T,CD4_T,0.23804971319311669,0.17518726591760306,0.06286244727551363
NCOA7,10.492854,0.4099339,9.317080553518641e-26,6.221756630062532e-25,CD4 T,CD4_T,0.4526334086563533,0.3992041198501874,0.05342928880616593
TSPAN5,10.404858,0.8653478,2.3560768300537366e-25,1.5603157814925408e-24,CD4 T,CD4_T,0.19224752303146186,0.125749063670412,0.06649845936104987
BTBD11,10.237813,0.70034677,1.3423653051920937e-24,8.802395443882581e-24,CD4 T,CD4_T,0.234486354945246,0.17200374531835214,0.062482609626893865
CCND3,10.207835,0.34827828,1.8289941159009683e-24,1.1915271113361358e-23,CD4 T,CD4_T,0.560664001390579,0.514747191011236,0.04591681037934303
ANKRD55,9.971875,3.558596,2.02371051184748e-23,1.2848955630777652e-22,CD4 T,CD4_T,0.07526507908917088,0.00903558052434457,0.06622949856482631
NELL2,9.898712,0.54882514,4.2166849004208954e-23,2.6520030820257204e-22,CD4 T,CD4_T,0.6115939509820965,0.5000936329588016,0.11150031802329485
STAM,9.756551,0.5333856,1.7293687628890615e-22,1.0642269310086532e-21,CD4 T,CD4_T,0.3183556405353729,0.27935393258426966,0.03900170795110325
CLDND1,9.753847,0.3791216,1.776075579399806e-22,1.0912906785866704e-21,CD4 T,CD4_T,0.4347297062402226,0.3988295880149814,0.035900118225241195
SYNM,9.652717,0.9337845,4.787026472273856e-22,2.8968390149917434e-21,CD4 T,CD4_T,0.1588736311489658,0.09555243445692888,0.06332119669203692
RGS1,9.626166,0.80894667,6.19994923406472e-22,3.734909177147422e-21,CD4 T,CD4_T,0.1871197636015992,0.1254681647940075,0.06165159880759172
MAP3K5,9.389073,0.3370785,6.0530421831376634e-21,3.560613048904508e-20,CD4 T,CD4_T,0.4743612028506867,0.43965355805243456,0.03470764479825217
LRRN3,9.362061,0.5177771,7.819685558056043e-21,4.5729155310269255e-20,CD4 T,CD4_T,0.2970624022249262,0.23754681647940074,0.05951558574552546
SCAI,9.307852,0.72485584,1.3044421707428055e-20,7.551040062187008e-20,CD4 T,CD4_T,0.2041543542499566,0.14705056179775283,0.05710379245220376
PELI1,9.199729,0.4617791,3.588551824460667e-20,2.0535346634968055e-19,CD4 T,CD4_T,0.3265252911524422,0.28146067415730336,0.04506461699513886
ADTRP,9.110166,1.2825853,8.225638571306207e-20,4.673658279151254e-19,CD4 T,CD4_T,0.12802016339301237,0.07134831460674157,0.056671848786270795
RERE,8.7759,0.35757646,1.6954298151547577e-18,9.239399537628107e-18,CD4 T,CD4_T,0.4197809838345212,0.3786985018726593,0.04108248196186193
SPOCK2,8.730409,0.3204303,2.537538421882255e-18,1.3753595782559648e-17,CD4 T,CD4_T,0.5625760472796802,0.5085674157303373,0.05400863154934299
FAM19A2,8.6198015,1.17274,6.707045914565373e-18,3.6010984776189925e-17,CD4 T,CD4_T,0.1264557622110204,0.07158239700374533,0.054873365207275066
MTRNR2L12,8.55915,0.12956423,1.1370296421774836e-17,6.072254430854384e-17,CD4 T,CD4_T,0.9006605249435078,0.8975187265917606,0.003141798351747216
AC016831.7,8.467179,0.18574244,2.514065177579604e-17,1.3266834710182605e-16,CD4 T,CD4_T,0.6711281070745698,0.6620786516853934,0.009049455389176453
PTK2,8.423765,0.6886272,3.645735308153425e-17,1.911263595362215e-16,CD4 T,CD4_T,0.2026768642447419,0.1544475655430712,0.0482292987016707
TXN,8.407916,0.2850977,4.1735881158631317e-17,2.1822682958761473e-16,CD4 T,CD4_T,0.5782200590996004,0.517556179775281,0.06066387932431938
MAF,8.233412,0.820784,1.8195490126946629e-16,9.379118622137436e-16,CD4 T,CD4_T,0.15435424995654445,0.10093632958801499,0.053417920368529465
EML4,8.229828,0.15005648,1.8748230251222487e-16,9.626819127713728e-16,CD4 T,CD4_T,0.7861985051277595,0.783239700374532,0.0029588047532274064
LINC00649,8.183153,0.6017529,2.7651146513032087e-16,1.4089756184984503e-15,CD4 T,CD4_T,0.2074569789674953,0.1558052434456929,0.05165173552180238
RP11-89K10.1,8.137501,0.99998224,4.035209464098177e-16,2.0379845778273623e-15,CD4 T,CD4_T,0.12619502868068838,0.0730805243445693,0.053114504336119084
FILIP1L,8.132548,0.58639646,4.2035978141055033e-16,2.1176815184410596e-15,CD4 T,CD4_T,0.22005909960020864,0.17130149812734088,0.048757601472867756
RP11-572M11.4,8.1182165,0.5716929,4.730854772233913e-16,2.3773139558964387e-15,CD4 T,CD4_T,0.222492612549974,0.17340823970037458,0.049084372849599406
